SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Red-Necked Stint,3,2015,New South Wales,-33.612957,150.744809
Red-Necked Stint,,2014,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2013,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-31.9,115.8
Red-Necked Stint,3,2014,New South Wales,-34.00756,150.886379
Red-Necked Stint,3,2014,New South Wales,-33.827542,151.101365
Red-Necked Stint,,2011,Western Australia,-32.5,116.1
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2015,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2013,Western Australia,-32,115.8
Red-Necked Stint,,2014,Western Australia,-32,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,3,2013,New South Wales,-33.751233,150.838385
Red-Necked Stint,,2011,Western Australia,-32,115.9
Red-Necked Stint,,2011,Western Australia,-32.1,115.9
Red-Necked Stint,3,2014,New South Wales,-33.84652,151.069132
Red-Necked Stint,4,2015,New South Wales,-33.856046,151.006783
Red-Necked Stint,,2015,Western Australia,-31.9,115.8
Red-Necked Stint,3,2014,New South Wales,-34.068744,150.792061
Red-Necked Stint,,2014,Western Australia,-32,115.8
Red-Necked Stint,,2014,Western Australia,-32.1,115.8
Red-Necked Stint,,2011,Western Australia,-32,115.8
Red-Necked Stint,2,2014,Victoria,-38.131654,144.339059
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,4,2013,Victoria,-38.603773,146.885764
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,4,2015,New South Wales,-34.065192,151.086651
Red-Necked Stint,,2014,Western Australia,-32,115.8
Red-Necked Stint,,2013,Western Australia,-32,115.8
Red-Necked Stint,,2012,Western Australia,-32,115.8
Red-Necked Stint,4,2015,New South Wales,-34.069085,150.791355
Red-Necked Stint,,2011,Western Australia,-32.1,115.9
Red-Necked Stint,,2011,Western Australia,-32.1,115.9
Red-Necked Stint,3,2015,New South Wales,-34.069798,150.79124
Red-Necked Stint,,2013,Western Australia,-30.5,115.1
Red-Necked Stint,12,2004,Victoria,-35.5416,143.8083
Red-Necked Stint,3,2000,Victoria,-38.284,144.427
Red-Necked Stint,3,2007,Victoria,-38.2727,144.595
Red-Necked Stint,6,1979,Victoria,-38.4107,145.2952
Red-Necked Stint,12,1979,Victoria,-38.2712,144.767
Red-Necked Stint,12,2016,Victoria,-38.2818,144.4688
Red-Necked Stint,12,1980,Victoria,-38.2265,145.4629
Red-Necked Stint,9,1987,Victoria,-38.3484,145.5346
Red-Necked Stint,3,2005,Victoria,-38.1416,143.3083
Red-Necked Stint,3,1996,Victoria,-38.284,144.427
Red-Necked Stint,6,1975,Victoria,-38.4694,145.4055
Red-Necked Stint,6,1976,Victoria,-38.4083,145.2341
Red-Necked Stint,9,1985,Victoria,-38.4026,145.2824
Red-Necked Stint,9,2016,Victoria,-38.2732,144.7671
Red-Necked Stint,12,1987,Victoria,-37.8901,147.6596
Red-Necked Stint,3,1975,Victoria,-38.8318,146.6679
Red-Necked Stint,3,1992,Victoria,-37.8804,143.0714
Red-Necked Stint,6,1978,Victoria,-38.0818,144.5846
Red-Necked Stint,12,2010,Victoria,-38.0416,144.525
Red-Necked Stint,12,2006,Victoria,-38.475,145.4083
Red-Necked Stint,3,1974,Victoria,-38.3969,145.2749
Red-Necked Stint,3,1987,Victoria,-38.1737,143.9015
Red-Necked Stint,3,2001,Victoria,-35.4814,143.6142
Red-Necked Stint,9,2007,Victoria,-38.2343,147.3625
Red-Necked Stint,3,2003,Victoria,-38.2916,144.425
Red-Necked Stint,12,1979,Victoria,-38.0818,144.5846
Red-Necked Stint,3,1977,Victoria,-38.0818,144.0846
Red-Necked Stint,6,1988,Victoria,-38.4083,145.2341
Red-Necked Stint,12,1975,Victoria,-38.4026,145.2824
Red-Necked Stint,12,1991,Victoria,-38.1737,143.9015
Red-Necked Stint,6,1988,Victoria,-38.1058,143.2169
Red-Necked Stint,6,2000,Victoria,-38.3009,144.3739
Red-Necked Stint,9,1983,Victoria,-38.3388,145.5166
Red-Necked Stint,3,1977,Victoria,-38.0818,144.5846
Red-Necked Stint,12,1990,Victoria,-38.3818,145.5346
Red-Necked Stint,3,1974,Victoria,-38.4083,145.2341
Red-Necked Stint,12,1977,Victoria,-38.2712,144.767
Red-Necked Stint,9,2016,Victoria,-38.2732,144.7671
Red-Necked Stint,3,1981,Victoria,-38.1064,143.6252
Red-Necked Stint,3,1977,Victoria,-38.7068,146.6263
Red-Necked Stint,12,1979,Victoria,-38.3388,145.5166
Red-Necked Stint,12,1977,Victoria,-38.0818,144.5846
Red-Necked Stint,6,1986,Victoria,-38.3818,145.5346
Red-Necked Stint,9,1986,Victoria,-38.4083,145.2341
Red-Necked Stint,9,1995,Victoria,-38.2055,143.6219
Red-Necked Stint,9,2018,Victoria,-37.8583,148.0916
Red-Necked Stint,6,1980,Victoria,-38.2485,144.5846
Red-Necked Stint,3,2016,Victoria,-38.0426,144.5231
Red-Necked Stint,3,2016,Victoria,-38.2732,144.5938
Red-Necked Stint,9,1975,Victoria,-38.2734,145.3263
Red-Necked Stint,9,1984,Victoria,-38.3818,145.5346
Red-Necked Stint,12,1989,Victoria,-38.4083,145.2341
Red-Necked Stint,12,1998,Victoria,-38.3608,145.2735
Red-Necked Stint,12,2013,Victoria,-38.0231,144.5266
Red-Necked Stint,12,1991,Victoria,-38.0482,147.4634
Red-Necked Stint,12,2016,Victoria,-38.0426,144.5231
Red-Necked Stint,12,1998,Victoria,-38.3535,142.325
Red-Necked Stint,9,1972,Victoria,-38.4984,147.3346
Red-Necked Stint,9,2007,Victoria,-37.9984,144.6471
Red-Necked Stint,9,1975,Victoria,-38.4083,145.2341
Red-Necked Stint,6,1991,Victoria,-38.4026,145.2824
Red-Necked Stint,9,2016,Victoria,-38.2732,144.7671
Red-Necked Stint,9,2008,Victoria,-37.9916,144.675
Red-Necked Stint,9,1990,Victoria,-38.4734,145.3596
Red-Necked Stint,3,2003,Victoria,-38.2916,144.6083
Red-Necked Stint,12,1980,Victoria,-38.0768,147.1991
Red-Necked Stint,12,1985,Victoria,-38.3818,145.5346
Red-Necked Stint,3,2015,Victoria,-38.0849,144.4264
Red-Necked Stint,9,1980,Victoria,-38.4026,145.2824
Red-Necked Stint,12,2013,Victoria,-38.2676,144.5062
Red-Necked Stint,3,1998,Victoria,-38.2401,144.4596
Red-Necked Stint,9,1989,Victoria,-38.2734,145.3263
Red-Necked Stint,9,2015,Victoria,-38.2732,144.5938
Red-Necked Stint,3,2001,Victoria,-38.284,144.427
Red-Necked Stint,6,2006,Victoria,-38.3916,145.275
Red-Necked Stint,3,2015,Victoria,-38.0849,144.4264
Red-Necked Stint,12,1984,Victoria,-38.4026,145.2824
Red-Necked Stint,12,2016,Victoria,-38.2676,144.5062
Red-Necked Stint,9,2005,Victoria,-38.0416,144.5583
Red-Necked Stint,3,1995,Victoria,-37.919,144.7742
Red-Necked Stint,3,2013,Victoria,-38.2732,144.5938
Red-Necked Stint,12,1980,Victoria,-38.7484,146.7513
Red-Necked Stint,3,1980,Victoria,-38.2485,143.918
Red-Necked Stint,12,2015,Victoria,-38.0849,144.4264
Red-Necked Stint,6,1984,Victoria,-38.4026,145.2824
Red-Necked Stint,9,2016,Victoria,-38.2732,144.7671
Red-Necked Stint,3,2015,Victoria,-38.3093,143.5926
Red-Necked Stint,12,1978,Victoria,-38.3484,145.5346
Red-Necked Stint,6,2015,Victoria,-38.2732,144.5938
Red-Necked Stint,3,2014,Victoria,-38.2658,143.6053
Red-Necked Stint,12,1981,Victoria,-38.2484,145.4179
Red-Necked Stint,3,2014,Victoria,-38.0449,144.5078
Red-Necked Stint,3,2005,Victoria,-38.2583,144.1083
Red-Necked Stint,6,1999,Victoria,-38.0645,145.1688
Red-Necked Stint,12,2005,Victoria,-38.275,144.5916
Red-Necked Stint,6,1976,Victoria,-38.2984,145.5013
Red-Necked Stint,12,2015,Victoria,-38.2732,144.5938
Red-Necked Stint,3,2014,Victoria,-38.2658,143.6053
Red-Necked Stint,12,2016,Victoria,-38.2838,144.4265
Red-Necked Stint,3,1977,Victoria,-38.4152,142.2513
Red-Necked Stint,3,2009,Victoria,-38.475,145.0083
Red-Necked Stint,6,1980,Victoria,-37.9151,144.7513
Red-Necked Stint,6,2005,Victoria,-38.275,144.5916
Red-Necked Stint,9,2004,Victoria,-38.3083,144.375
Red-Necked Stint,6,2016,Victoria,-38.2732,144.5938
Red-Necked Stint,12,1978,Victoria,-38.2485,144.0846
Red-Necked Stint,3,2007,Victoria,-38.358,145.3647
Red-Necked Stint,9,2014,Victoria,-38.0849,144.4264
Red-Necked Stint,3,1974,Victoria,-38.4651,145.2846
Red-Necked Stint,12,1980,Victoria,-37.9151,144.7513
Red-Necked Stint,12,2005,Victoria,-38.275,144.5916
Red-Necked Stint,6,1983,Victoria,-38.2984,145.5013
Red-Necked Stint,12,2000,Victoria,-37.9966,144.6421
Red-Necked Stint,6,1989,Victoria,-38.1058,143.2169
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,,,New South Wales,-37.4151,149.7512
Red-Necked Stint,12,2018,Victoria,-37.9583,147.775
Red-Necked Stint,3,2007,Victoria,-38.225,144.3916
Red-Necked Stint,6,2006,Victoria,-38.275,144.5916
Red-Necked Stint,12,1978,Victoria,-38.2984,145.5013
Red-Necked Stint,12,1996,Victoria,-37.8602,144.859
Red-Necked Stint,12,1978,Victoria,-37.7568,149.1269
Red-Necked Stint,9,1977,Victoria,-38.4151,145.2513
Red-Necked Stint,9,1977,Victoria,-38.4083,145.2341
Red-Necked Stint,6,2015,Victoria,-38.3308,143.5919
Red-Necked Stint,6,1987,Victoria,-38.4688,145.4063
Red-Necked Stint,3,2006,Victoria,-38.275,144.5916
Red-Necked Stint,6,1981,Victoria,-38.0818,141.0847
Red-Necked Stint,,,Victoria,-37.5817,149.7512
Red-Necked Stint,6,1950,Victoria,-37.9235,144.7929
Red-Necked Stint,3,2016,Victoria,-37.8769,147.6817
Red-Necked Stint,9,1977,Victoria,-37.5818,144.7513
Red-Necked Stint,6,1993,Victoria,-38.3494,142.3718
Red-Necked Stint,6,1987,Victoria,-38.4688,145.4063
Red-Necked Stint,3,2006,Victoria,-38.275,144.5916
Red-Necked Stint,12,2014,Victoria,-38.349,143.6628
Red-Necked Stint,12,1977,Victoria,-37.7485,142.2513
Red-Necked Stint,9,1978,Victoria,-38.0818,141.0847
Red-Necked Stint,3,1981,Victoria,-38.1058,143.2169
Red-Necked Stint,3,2015,Victoria,-38.0849,144.4264
Red-Necked Stint,3,1980,Victoria,-38.0818,143.2513
Red-Necked Stint,12,1990,Victoria,-38.4688,145.4063
Red-Necked Stint,12,2008,Victoria,-38.275,144.5916
Red-Necked Stint,12,2009,Victoria,-37.9111,144.7878
Red-Necked Stint,3,1978,Victoria,-37.7485,142.2513
Red-Necked Stint,6,2004,Victoria,-37.925,144.575
Red-Necked Stint,6,1988,Victoria,-38.3151,145.5179
Red-Necked Stint,9,2018,Victoria,-38.117,141.1288
Red-Necked Stint,3,2019,Victoria,-38.025,144.5583
Red-Necked Stint,12,1999,Victoria,-38.3018,144.3773
Red-Necked Stint,9,2014,Victoria,-38.0761,144.4326
Red-Necked Stint,3,2019,Victoria,-37.9916,144.5916
Red-Necked Stint,12,1995,Victoria,-38.241,144.6982
Red-Necked Stint,12,2007,Victoria,-38.0083,144.5583
Red-Necked Stint,3,1998,Victoria,-38.358,142.3308
Red-Necked Stint,3,2002,Victoria,-38.1562,144.4452
Red-Necked Stint,12,2016,Victoria,-38.2838,144.4265
Red-Necked Stint,3,1995,Victoria,-38.1523,144.4214
Red-Necked Stint,9,2007,Victoria,-38.0416,144.5583
Red-Necked Stint,3,2007,Victoria,-38.2741,144.5877
Red-Necked Stint,9,2000,Victoria,-38.0912,144.5102
Red-Necked Stint,6,2008,Victoria,-38.2741,144.5877
Red-Necked Stint,9,2001,Victoria,-38.2598,141.7038
Red-Necked Stint,9,2011,Victoria,-38.0032,144.6001
Red-Necked Stint,3,2000,Victoria,-38.6386,145.7919
Red-Necked Stint,3,2001,Victoria,-38.2379,144.4595
Red-Necked Stint,3,2014,Victoria,-38.0761,144.4326
Red-Necked Stint,,,Victoria,-38.0818,147.2512
Red-Necked Stint,9,1974,Victoria,-38.3984,145.2846
Red-Necked Stint,,,Victoria,-38.0818,147.2512
Red-Necked Stint,3,1992,Victoria,-38.0428,147.452
Red-Necked Stint,9,1977,Victoria,-38.4152,142.2513
Red-Necked Stint,12,1975,Victoria,-38.2265,145.4629
Red-Necked Stint,6,1980,Victoria,-38.2485,144.418
Red-Necked Stint,9,2018,Victoria,-38.0416,144.525
Red-Necked Stint,9,1979,Victoria,-38.0818,145.2513
Red-Necked Stint,3,1979,Victoria,-38.0818,143.7513
Red-Necked Stint,,,Victoria,-37.9151,147.7512
Red-Necked Stint,3,2015,Victoria,-38.3002,144.3743
Red-Necked Stint,6,2013,Victoria,-38.1575,144.4201
Red-Necked Stint,12,1998,Victoria,-38.6386,145.7919
Red-Necked Stint,12,1977,Victoria,-38.2485,144.418
Red-Necked Stint,12,2018,Victoria,-38.0416,144.525
Red-Necked Stint,6,1998,Victoria,-38.0257,147.4325
Red-Necked Stint,3,1975,Victoria,-38.4026,145.2824
Red-Necked Stint,3,2003,Victoria,-38.325,142.3583
Red-Necked Stint,9,2000,Victoria,-38.2097,144.6661
Red-Necked Stint,12,1951,Victoria,-37.6651,149.8345
Red-Necked Stint,12,1999,Victoria,-38.6386,145.7919
Red-Necked Stint,12,1981,Victoria,-38.4152,142.0847
Red-Necked Stint,12,2018,Victoria,-37.8916,144.7916
Red-Necked Stint,6,2000,Victoria,-38.2738,144.5817
Red-Necked Stint,6,1979,Victoria,-38.4026,145.2824
Red-Necked Stint,12,1977,Victoria,-38.2734,145.3263
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,3,2009,Victoria,-38.3416,142.0583
Red-Necked Stint,9,1997,Victoria,-37.8662,144.7963
Red-Necked Stint,3,2007,Victoria,-37.8666,144.8166
Red-Necked Stint,9,2005,Victoria,-38.0416,144.525
Red-Necked Stint,3,1980,Victoria,-38.0843,143.6825
Red-Necked Stint,9,1978,Victoria,-38.4026,145.2824
Red-Necked Stint,9,2019,Victoria,-38.231,141.3048
Red-Necked Stint,3,1981,Victoria,-38.1201,147.1958
Red-Necked Stint,9,1977,Victoria,-35.4151,143.5846
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,3,1989,Victoria,-35.6975,143.8212
Red-Necked Stint,9,1976,Victoria,-38.4694,145.4055
Red-Necked Stint,12,1982,Victoria,-38.3401,145.2763
Red-Necked Stint,12,1982,Victoria,-38.4026,145.2824
Red-Necked Stint,9,1977,Victoria,-38.2734,145.3263
Red-Necked Stint,12,1981,Victoria,-38.2485,144.5846
Red-Necked Stint,12,1977,Victoria,-38.4151,142.418
Red-Necked Stint,12,1977,Victoria,-37.0402,141.543
Red-Necked Stint,6,1977,Victoria,-38.4152,142.0847
Red-Necked Stint,6,2018,Victoria,-38.425,145.0583
Red-Necked Stint,3,1998,Victoria,-38.1737,143.9015
Red-Necked Stint,12,1976,Victoria,-38.4026,145.2824
Red-Necked Stint,6,1984,Victoria,-38.2734,145.3263
Red-Necked Stint,6,1980,Victoria,-38.2485,144.5846
Red-Necked Stint,12,1978,Victoria,-35.4151,143.5846
Red-Necked Stint,9,2005,Victoria,-38.6321,145.7759
Red-Necked Stint,9,1978,Victoria,-38.2485,144.418
Red-Necked Stint,12,2018,Victoria,-38.275,144.7583
Red-Necked Stint,12,1999,Victoria,-38.0714,144.512
Red-Necked Stint,12,1977,Victoria,-38.4026,145.2824
Red-Necked Stint,3,1994,Victoria,-37.8993,144.7817
Red-Necked Stint,9,1976,Victoria,-38.2484,145.4679
Red-Necked Stint,9,1978,Victoria,-35.4151,143.5846
Red-Necked Stint,12,1977,Victoria,-38.2485,143.918
Red-Necked Stint,3,1989,Victoria,-35.5143,143.753
Red-Necked Stint,9,1978,Victoria,-38.2484,145.2513
Red-Necked Stint,3,1994,Victoria,-38.1737,143.9015
Red-Necked Stint,12,1973,Victoria,-38.4026,145.2824
Red-Necked Stint,9,2014,Victoria,-38.0761,144.4326
Red-Necked Stint,9,1975,Victoria,-38.2484,145.4679
Red-Necked Stint,6,2014,Victoria,-38.2968,143.5733
Red-Necked Stint,12,2016,Victoria,-38.2838,144.4265
Red-Necked Stint,12,2008,Victoria,-38.0583,145.175
Red-Necked Stint,12,1988,Victoria,-38.3318,145.4846
Red-Necked Stint,6,1974,Victoria,-38.3651,145.4846
Red-Necked Stint,6,1977,Victoria,-38.4026,145.2824
Red-Necked Stint,,,Victoria,-37.9151,147.7512
Red-Necked Stint,6,1988,Victoria,-38.2484,145.4679
Red-Necked Stint,9,1979,Victoria,-35.4151,143.5846
Red-Necked Stint,6,1986,Victoria,-38.7068,146.7929
Red-Necked Stint,12,2007,Victoria,-38.0583,145.175
Red-Necked Stint,3,2000,Victoria,-37.9981,144.5851
Red-Necked Stint,9,1974,Victoria,-38.3651,145.4846
Red-Necked Stint,9,1988,Victoria,-38.4026,145.2824
Red-Necked Stint,6,2004,Victoria,-38.2083,144.4416
Red-Necked Stint,9,2017,Victoria,-37.8916,144.7916
Red-Necked Stint,,,Victoria,-37.9985,144.8346
Red-Necked Stint,12,2013,Victoria,-38.2838,144.4265
Red-Necked Stint,,,Victoria,-38.1651,144.5013
Red-Necked Stint,9,2013,Victoria,-38.0761,144.4326
Red-Necked Stint,9,1980,Victoria,-38.2485,141.5847
Red-Necked Stint,6,1976,Victoria,-38.3318,145.3346
Red-Necked Stint,12,1977,Victoria,-37.0401,141.6263
Red-Necked Stint,9,2017,Victoria,-38.0416,144.525
Red-Necked Stint,9,2005,Victoria,-36.6416,141.925
Red-Necked Stint,9,1986,Victoria,-38.2484,145.4679
Red-Necked Stint,12,2003,Victoria,-38.1593,144.3952
Red-Necked Stint,9,1959,Victoria,-35.6485,143.8013
Red-Necked Stint,6,1998,Victoria,-38.2593,144.6668
Red-Necked Stint,3,1988,Victoria,-38.5043,145.2242
Red-Necked Stint,12,2000,Victoria,-38.6386,145.7919
Red-Necked Stint,9,2010,Victoria,-38.0416,144.525
Red-Necked Stint,3,2001,Victoria,-36.6489,144.2074
Red-Necked Stint,12,2008,Victoria,-37.9583,144.6583
Red-Necked Stint,6,1931,Victoria,-37.9985,145.0013
Red-Necked Stint,12,1978,Victoria,-38.2485,144.5846
Red-Necked Stint,12,1999,Victoria,-38.0351,145.1274
Red-Necked Stint,12,1986,Victoria,-37.8568,147.7929
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,12,1978,Victoria,-38.2485,143.918
Red-Necked Stint,12,2002,Victoria,-37.8466,148.0907
Red-Necked Stint,6,1979,Victoria,-38.2484,145.4679
Red-Necked Stint,12,2006,Victoria,-38.025,145.125
Red-Necked Stint,12,1980,Victoria,-38.2485,144.5846
Red-Necked Stint,6,1990,Victoria,-38.3651,145.4846
Red-Necked Stint,12,1986,Victoria,-37.8568,147.7929
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,12,2018,Victoria,-38.0416,147.6083
Red-Necked Stint,3,2006,Victoria,-38.3416,142.375
Red-Necked Stint,9,1977,Victoria,-38.2484,145.4679
Red-Necked Stint,12,2000,Victoria,-37.9273,144.7865
Red-Necked Stint,9,1980,Victoria,-38.2485,144.5846
Red-Necked Stint,12,2005,Victoria,-37.7916,148.6083
Red-Necked Stint,9,2016,Victoria,-38.2262,144.685
Red-Necked Stint,12,2002,Victoria,-37.8471,148.0952
Red-Necked Stint,12,1984,Victoria,-38.4651,145.2846
Red-Necked Stint,3,2008,Victoria,-38.3416,142.375
Red-Necked Stint,12,1974,Victoria,-38.2484,145.4679
Red-Necked Stint,3,2005,Victoria,-38.0583,145.175
Red-Necked Stint,9,1981,Victoria,-38.2035,147.3821
Red-Necked Stint,12,1980,Victoria,-38.2984,145.5013
Red-Necked Stint,3,2000,Victoria,-38.2734,144.6046
Red-Necked Stint,12,2006,Victoria,-38.3106,142.0199
Red-Necked Stint,12,1980,Victoria,-38.4651,145.2846
Red-Necked Stint,6,2008,Victoria,-38.3416,142.375
Red-Necked Stint,9,1981,Victoria,-35.7485,143.7513
Red-Necked Stint,12,2016,Victoria,-38.0426,144.5231
Red-Necked Stint,3,2000,Victoria,-37.8019,148.742
Red-Necked Stint,,,Victoria,-37.9738,147.7259
Red-Necked Stint,6,1999,Victoria,-38.0555,140.9951
Red-Necked Stint,12,1978,Victoria,-38.7331,146.5359
Red-Necked Stint,12,1973,Victoria,-38.4651,145.2846
Red-Necked Stint,9,1974,Victoria,-38.1651,144.668
Red-Necked Stint,3,1980,Victoria,-38.2485,143.7513
Red-Necked Stint,9,2005,Victoria,-37.0583,141.725
Red-Necked Stint,12,1988,Victoria,-37.8876,147.9343
Red-Necked Stint,6,1981,Victoria,-38.0818,144.5846
Red-Necked Stint,6,1985,Victoria,-38.3388,145.5166
Red-Necked Stint,,,Victoria,-37.4901,149.7595
Red-Necked Stint,3,1978,Victoria,-38.4651,145.2846
Red-Necked Stint,6,1976,Victoria,-37.8317,149.3345
Red-Necked Stint,12,2007,Victoria,-38.4583,145.2916
Red-Necked Stint,6,1987,Victoria,-38.3401,145.2763
Red-Necked Stint,12,2004,Victoria,-38.2583,144.675
Red-Necked Stint,3,2007,Victoria,-38.0083,144.5583
Red-Necked Stint,6,1950,Victoria,-37.9235,144.8429
Red-Necked Stint,3,1993,Victoria,-38.3536,142.3181
Red-Necked Stint,9,2004,Victoria,-38.2916,144.375
Red-Necked Stint,12,2016,Victoria,-38.0818,144.4568
Red-Necked Stint,12,2000,Victoria,-37.9756,147.7248
Red-Necked Stint,9,1987,Victoria,-38.3401,145.2763
Red-Necked Stint,6,1987,Victoria,-38.2484,145.4679
Red-Necked Stint,,,Victoria,-37.9738,147.7259
Red-Necked Stint,12,1984,Victoria,-38.3388,145.5166
Red-Necked Stint,12,1976,Victoria,-38.2234,145.3096
Red-Necked Stint,9,2005,Victoria,-37.9984,144.5754
Red-Necked Stint,,,Victoria,-37.9985,144.8346
Red-Necked Stint,3,1981,Victoria,-38.1191,143.6211
Red-Necked Stint,6,1991,Victoria,-38.3401,145.2763
